geracao,barras,potencias,energias,violacao,custo
28,"[3, 5]","[9.184978259521767, 7.89631411695597]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
28,"[3, 5]","[9.184978259521767, 7.896314116955969]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
28,"[3, 5]","[11.199721908588014, 7.89631411695597]","[39.821209310934236, 32.97886606599493]",0.0,85.33327079310055
28,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
28,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
28,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
28,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
28,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
28,"[3, 6]","[9.322928113138266, 7.848565051480647]","[35.17849468589426, 33.21205413618746]",0.0,85.56204198670062
28,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
28,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
28,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
28,"[11, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
28,"[13, 6]","[9.398314607861781, 12.974207990211776]","[50.116055550388324, 72.15312922962794]",52.08333333333332,81.78279580067418
28,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
28,"[11, 6]","[9.398314607861781, 2.201301596355428]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
28,"[11, 6]","[9.398314607861781, 10.13414477311245]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
28,"[13, 6]","[9.398314607861781, 12.974207990211776]","[59.90169162163649, 72.15312922962794]",52.08333333333332,81.78279580067418
28,"[11, 3]","[10.191897389658777, 9.646431684130185]","[32.73920203835824, 32.942031025342665]",27.77777777777777,85.51956213748988
28,"[11, 6]","[7.153664355900052, 10.987347820551452]","[33.00516303144572, 37.16526249182006]",2.0833333333333335,88.31143769971729
28,"[6, 1]","[7.74337408587899, 14.042563042757923]","[41.305815044793846, 26.38214280641308]",0.0,89.47389497984385
28,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
28,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
28,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
28,"[3, 11]","[9.758104165633917, 8.748928879351388]","[33.956907486071856, 33.07682773102553]",27.77777777777777,85.5407682620827
28,"[3, 11]","[9.758104165633917, 8.748928879351388]","[33.956907486071856, 33.07682773102553]",27.77777777777777,85.5407682620827
28,"[3, 6]","[8.23735541775845, 13.17004241380613]","[39.38958943965061, 28.518092977838748]",4.861111111111111,89.31508024905393
28,"[3, 6]","[8.23735541775845, 18.090955492043832]","[39.38958943965061, 28.518092977838748]",4.861111111111111,89.31508024905393
28,"[3, 6]","[0.10576528660246609, 13.17004241380613]","[39.38958943965061, 28.518092977838748]",4.861111111111111,89.31508024905393
28,"[3, 13]","[8.23735541775845, 18.090955492043832]","[39.38958943965061, 28.518092977838748]",4.861111111111111,89.31508024905393
28,"[6, 1]","[8.444450687319836, 17.63960141799606]","[34.07128318626613, 29.413095844153013]",0.0,89.56843113573504
28,"[3, 1]","[8.444450687319836, 17.63960141799606]","[34.07128318626613, 33.472916253626565]",0.0,89.56843113573504
28,"[3, 11]","[11.263848966991015, 11.864261502485316]","[29.73011567391134, 32.60893328827969]",57.638888888888886,85.46715943166737
28,"[6, 7]","[7.74337408587899, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
28,"[6, 7]","[14.016261011732013, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
28,"[1, 10]","[8.444450687319836, 17.63960141799606]","[31.499380085126838, 29.413095844153016]",176.38888888888889,86.99652803459574
28,"[1, 10]","[8.444450687319836, 17.63960141799606]","[31.499380085126838, 29.413095844153016]",176.38888888888889,86.99652803459574
28,"[12, 6]","[7.55382163552764, 16.41638417182109]","[40.11507422832996, 26.010743142409517]",98.61111111111111,90.0960231780882
28,"[11, 3]","[9.187010367690858, 13.009851486063884]","[30.256371667726384, 37.992758599964105]",36.80555555555556,90.44599212144523
28,"[12, 3]","[9.486386853096803, 17.63960141799606]","[38.349246424490964, 25.459970174887047]",111.11111111111111,88.72153986822295
28,"[12, 3]","[7.272721850848868, 17.63960141799606]","[38.349246424490964, 25.459970174887047]",111.11111111111111,88.72153986822295
28,"[6, 7]","[7.74337408587899, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
28,"[1, 7]","[7.74337408587899, 2.027948753511458]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
29,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
29,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
29,"[6, 1]","[7.74337408587899, 6.415676803423027]","[41.305815044793846, 26.38214280641308]",0.0,81.84700874050895
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
29,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
29,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
29,"[11, 6]","[9.398314607861781, 8.306610507553877]","[28.224172876208087, 38.04717122076211]",0.0,83.97626921238586
29,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[13, 6]","[9.398314607861781, 12.974207990211776]","[50.116055550388324, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 2.201301596355428]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 10.13414477311245]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
29,"[13, 6]","[9.398314607861781, 12.974207990211776]","[59.90169162163649, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 83.97808595732626]",52.08333333333332,81.78279580067418
29,"[15, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
29,"[11, 4]","[9.398314607861781, 10.13414477311245]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
29,"[6, 3]","[9.282772236333223, 14.257454952500202]","[34.428104241623465, 26.75200586068197]",0.0,84.72033729113886
29,"[6, 3]","[9.282772236333223, 13.526164337281454]","[34.428104241623465, 19.578052241755273]",0.0,84.72033729113886
29,"[6, 3]","[9.282772236333223, 11.011460832935885]","[34.428104241623465, 25.38015394079624]",0.0,84.72033729113886
29,"[3, 5]","[9.184978259521767, 7.89631411695597]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
29,"[3, 5]","[9.184978259521767, 7.89631411695597]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
29,"[3, 5]","[9.184978259521767, 7.896314116955969]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
29,"[3, 5]","[11.199721908588014, 7.89631411695597]","[39.821209310934236, 32.97886606599493]",0.0,85.33327079310055
29,"[3, 5]","[9.184978259521767, 7.89631411695597]","[35.2731123506279, 32.97886606599493]",0.0,85.33327079310055
29,"[3, 5]","[11.199721908588014, 7.89631411695597]","[60.2626621529932, 32.53024644716127]",0.0,85.33327079310055
29,"[3, 6]","[9.322928113138266, 7.848565051480647]","[35.17849468589426, 33.21205413618746]",0.0,85.56204198670062
29,"[3, 6]","[9.322928113138266, 7.848565051480647]","[35.17849468589426, 33.21205413618746]",0.0,85.56204198670062
29,"[11, 3]","[10.191897389658777, 9.646431684130185]","[32.73920203835824, 32.942031025342665]",27.77777777777777,85.51956213748988
29,"[11, 3]","[8.155566256600778, 9.646431684130185]","[32.73920203835824, 32.942031025342665]",27.77777777777777,85.51956213748988
29,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
29,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
29,"[11, 6]","[11.800323352187615, 12.974207990211776]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
29,"[2, 6]","[11.800323352187615, 13.92988623884291]","[28.224172876208087, 32.442229486093055]",52.08333333333332,85.44093370470054
29,"[3, 5]","[9.52953158185851, 7.896314116955969]","[36.05090952532527, 32.97886606599493]",0.0,86.45562129013467
29,"[3, 11]","[11.263848966991015, 11.864261502485316]","[29.73011567391134, 32.60893328827969]",57.638888888888886,85.46715943166737
29,"[3, 11]","[11.263848966991015, 11.864261502485316]","[29.73011567391134, 18.899937516083654]",57.638888888888886,85.46715943166737
29,"[3, 6]","[8.382248196031798, 10.120114997358806]","[38.87197837284606, 28.952436747460965]",1.3888888888888888,86.32677831369763
30,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
30,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
30,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
30,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 26.70319870267915]",0.0,79.19018296006645
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
30,"[5, 6]","[5.044195420783021, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[36.537707601104074, 29.332511610846954]",0.0,80.24399240095626
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[8.508296721323127, 0.6105022713293984]","[38.11321106838207, 38.847498822155416]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 24.126760349491505]",0.6944444444444446,78.46634192277034
30,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
30,"[6, 1]","[7.74337408587899, 6.415676803423027]","[41.305815044793846, 26.38214280641308]",0.0,81.84700874050895
30,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[13, 6]","[9.398314607861781, 12.974207990211776]","[50.116055550388324, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 2.201301596355428]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 10.13414477311245]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
30,"[13, 6]","[9.398314607861781, 12.974207990211776]","[59.90169162163649, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 83.97808595732626]",52.08333333333332,81.78279580067418
30,"[15, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 4]","[9.398314607861781, 10.13414477311245]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 84.56762103008697]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[0.0, 0.0]","[0.0, 72.15312922962794]",52.08333333333332,81.78279580067418
30,"[11, 6]","[9.398314607861781, 10.13414477311245]","[26.09041165322471, 40.10093170041418]",52.08333333333332,81.78279580067418
30,"[11, 6]","[11.832014504318119, 12.974207990211776]","[28.224172876208087, 83.97808595732626]",52.08333333333332,81.78279580067418
30,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 89.66880173376408]",52.08333333333332,81.78279580067418
30,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
30,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
30,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 93.41966306128882]",0.0,83.72291290095784
30,"[11, 6]","[9.398314607861781, 8.306610507553877]","[28.224172876208087, 38.04717122076211]",0.0,83.97626921238586
30,"[11, 6]","[1.265859626529684, 8.306610507553877]","[28.224172876208087, 38.04717122076211]",0.0,83.97626921238586
30,"[6, 3]","[9.282772236333223, 14.257454952500202]","[34.428104241623465, 26.75200586068197]",0.0,84.72033729113886
30,"[6, 3]","[9.282772236333223, 29.009236865989518]","[34.428104241623465, 38.25174111875937]",0.0,84.72033729113886
30,"[6, 3]","[9.282772236333223, 13.526164337281454]","[34.428104241623465, 19.578052241755273]",0.0,84.72033729113886
31,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
31,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
31,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
31,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
31,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
31,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 26.70319870267915]",0.0,79.19018296006645
31,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 26.441830838222053]",27.08333333333333,74.90967058523412
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 0.0]","[38.11321106838207, 43.83581624697711]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[0.0, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[36.537707601104074, 29.332511610846954]",0.0,80.24399240095626
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[8.508296721323127, 0.6105022713293984]","[38.11321106838207, 38.847498822155416]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[35.53441375034965, 24.126760349491505]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[3, 6]","[18.66989983712576, 9.329577768222213]","[53.552026373446985, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[11.605224081177973, 9.329577768222213]","[41.95588983385422, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[5.044195420783021, 20.393831992005243]","[35.53441375034965, 1.0145458294887924]",0.6944444444444446,78.46634192277034
31,"[5, 13]","[8.508296721323127, 0.6105022713293984]","[29.720788886740117, 38.847498822155416]",0.6944444444444446,78.46634192277034
31,"[5, 6]","[20.385803237190498, 9.329577768222213]","[53.42864431296686, 25.97935766538303]",0.6944444444444446,78.46634192277034
31,"[6, 1]","[7.74337408587899, 6.415676803423027]","[41.305815044793846, 26.38214280641308]",0.0,81.84700874050895
31,"[6, 1]","[10.774894689457234, 9.788919845141224]","[32.70724367101997, 27.023491187492223]",18.75,80.29454939311066
31,"[15, 6]","[5.044195420783021, 9.329577768222213]","[37.70756428761949, 26.842698261978985]",27.08333333333333,78.9240357386037
31,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
31,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
31,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 93.41966306128882]",0.0,83.72291290095784
31,"[5, 3]","[8.213926651164057, 8.232427607560238]","[35.939141585962034, 31.337417056271498]",0.0,83.72291290095784
31,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 31.18610032639253]",52.08333333333332,81.78279580067418
31,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 89.66880173376408]",52.08333333333332,81.78279580067418
31,"[11, 6]","[9.398314607861781, 8.306610507553877]","[28.224172876208087, 38.04717122076211]",0.0,83.97626921238586
31,"[11, 6]","[9.398314607861781, 6.447049077180435]","[28.224172876208087, 38.04717122076211]",0.0,83.97626921238586
31,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
31,"[11, 6]","[9.398314607861781, 12.974207990211776]","[28.224172876208087, 40.10093170041418]",52.08333333333332,81.78279580067418
31,"[11, 6]","[9.398314607861781, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
31,"[13, 6]","[9.398314607861781, 12.974207990211776]","[50.116055550388324, 72.15312922962794]",52.08333333333332,81.78279580067418
31,"[11, 6]","[0.0, 0.0]","[28.224172876208087, 72.15312922962794]",52.08333333333332,81.78279580067418
32,"[6, 2]","[6.416543905980131, 9.926817018321309]","[33.24489001247658, 27.33694616659445]",0.0,76.92519710337247
32,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
32,"[6, 1]","[5.549611937049034, 9.373076186272861]","[0.0, 26.47933828853104]",13.88888888888889,73.3523808570481
32,"[6, 1]","[5.549611937049034, 9.54953252783202]","[31.773898103636014, 26.47933828853104]",13.88888888888889,73.3523808570481
32,"[6, 1]","[5.76700419603233, 9.644140560072374]","[32.14276471078546, 26.69439243420287]",12.5,74.24830190109303
32,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
32,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
32,"[6, 5]","[5.3106680083320885, 4.3261858574566165]","[37.16791610665781, 21.447116158916714]",0.6944444444444446,78.16709369810836
32,"[6, 5]","[5.3106680083320885, 9.445545315879697]","[37.16791610665781, 26.24296426723876]",0.6944444444444446,78.16709369810836
32,"[9, 5]","[5.3106680083320885, 4.3261858574566165]","[77.07578880955865, 21.447116158916714]",0.6944444444444446,78.16709369810836
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 26.70319870267915]",0.0,79.19018296006645
32,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 26.441830838222053]",27.08333333333333,74.90967058523412
32,"[15, 6]","[5.044195420783021, 9.329577768222213]","[34.09406655800683, 25.47601903381858]",27.08333333333333,74.90967058523412
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 36.052730707702636]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 0.0]","[38.11321106838207, 43.83581624697711]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[0.0, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[27.885213474931124, 36.052730707702636]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[5.044195420783021, 17.11351934832641]","[38.11321106838207, 25.979357665383027]",0.6944444444444446,78.46634192277033
32,"[5, 10]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 7.167385518201744]",0.6944444444444446,78.46634192277033
32,"[5, 6]","[11.797643944053252, 32.30173893386086]","[6.563854185169337, 54.00463573606726]",0.6944444444444446,78.46634192277033
32,"[5, 3]","[5.833881327050847, 9.329577768222213]","[39.00797690825006, 25.97935766538303]",0.0,80.15079366890615
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[38.11321106838207, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[20.385803237190498, 9.329577768222213]","[32.97738339498402, 25.97935766538303]",0.6944444444444446,78.46634192277034
32,"[5, 6]","[5.044195420783021, 9.329577768222213]","[36.537707601104074, 29.332511610846954]",0.0,80.24399240095626
